station_name,street_address,city,state,zip_code,latitude,longitude,access_code,facility_type,network,connector_types,level1_count,level2_count,dc_fast_count,pricing,hours,date_last_confirmed,updated_at,station_phone,owner_type,federal_agency,open_date,cards_accepted,bd_blends,groups_with_access_code,hydrogen_standards,maximum_vehicle_class,country,intersection_directions,plus4
101 Chamomile Gln,101 Chamomile Gln,Escondido,CA,92025,33.1250696773465,-117.076072003943,public,OTHER,LOOP,['J1772'],0,44,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2025-03-12,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
10206 Independence Ave,10206 Independence Ave,Los Angeles,CA,91311,34.25557,-118.59027,public,OTHER,LOOP,['J1772'],0,6,0,$1 activation fee; $0.30 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-10-11,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1065 Holland Avenue,1065 Holland Ave,Clovis,CA,93612,36.79726,-119.69696,public,OTHER,LOOP,['J1772'],0,4,0,$1 activation fee; $0.40 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-08-05,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
106 S Kings Road,106 S Kings Rd,Los Angeles,CA,90048,34.07416,-118.37185,public,OTHER,LOOP,['J1772'],0,2,0,$1 activation fee; $0.42 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-10-20,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
107 S Sweetzer Ave,107 S Sweetzer Ave,Los Angeles,CA,90048,34.074047088623,-118.370010375976,public,OTHER,LOOP,['J1772'],0,4,0,$1 activation fee; $0.42 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-10-01,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
10921 Whipple St,10921 Whipple St,Los Angeles,CA,91602,34.14843,-118.36809,public,OTHER,LOOP,['J1772'],0,19,0,$1 activation fee; $0.39 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-02-20,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1111 S Oxford Ave,1111 S Oxford Ave,Los Angeles,CA,90006,34.0503084462408,-118.307652717503,public,OTHER,LOOP,['J1772'],0,13,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
11132 Ventura Blvd,11132 Ventura Blvd,Los Angeles,CA,91604,34.14128,-118.37324,public,OTHER,LOOP,['J1772'],0,8,0,$1 activation fee; $0.40 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2022-07-05,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1117 N Orange Dr,1117 N Orange Dr,Los Angeles,CA,90038,34.09133,-118.34195,public,OTHER,LOOP,['J1772'],0,18,0,$1 activation fee; $0.30 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-08-27,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
11209 Richland,11209 Richland Ave,Los Angeles,CA,90064,34.0330453772235,-118.433047402158,public,OTHER,LOOP,['J1772'],0,5,0,$1 activation fee; $0.42 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-11-25,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
11211 Greenlawn Ave,11211 Greenlawn Ave,Los Angeles,CA,90230,34.0011407376378,-118.404102844486,public,OTHER,LOOP,['J1772'],0,14,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
11612 Culver Blvd,11612 Culver Blvd,Culver City,CA,90066,33.99889,-118.41411,public,OTHER,LOOP,['J1772'],0,4,0,$1 activation fee; $0.80 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2022-04-26,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
11757 Saticoy,11757 Saticoy St,Los Angeles,CA,91605,34.2089829975087,-118.389700902153,public,OTHER,LOOP,['J1772'],0,6,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-12-10,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
11811 Dorothy Street,11811 Dorothy St,Los Angeles,CA,90049,34.0519,-118.46691,public,OTHER,LOOP,['J1772'],0,5,0,$1 activation fee; $0.42 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-07-01,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
11923 Joshua Rd,11923 Joshua Rd,Apple Valley,CA,92308,34.46997,-117.15508,public,OTHER,LOOP,['J1772'],0,1,0,$15 monthly service fee,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2023-03-17,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1200 Mansfield Ave,1200 Mansfield Ave,Los Angeles,CA,90038,34.0929979477059,-118.339998715647,public,OTHER,LOOP,['J1772'],0,13,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1210 N Cherokee,1210 N Cherokee Ave,Los Angeles,CA,90038,34.0931426868341,-118.334994888665,public,OTHER,LOOP,['J1772'],0,22,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-11-02,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1210 N Las Palmas Ave,1210 N Las Palmas Ave,Los Angeles,CA,90038,34.0931526473487,-118.336047773374,public,OTHER,LOOP,['J1772'],0,13,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-12-17,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1220 N Las Palmas Ave,1220 N Las Palmas Ave,Los Angeles,CA,90038,34.0935290768348,-118.335932330993,public,OTHER,LOOP,['J1772'],0,10,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1223 Wellesley Avenue,1223 Wellesley Ave,Los Angeles,CA,90025,34.04203,-118.46871,public,OTHER,LOOP,['J1772'],0,4,0,$1 activation fee; $0.42 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-06-28,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1240 N Cherokee Ave,1240 N Cherokee Ave,Los Angeles,CA,90038,34.09376,-118.33493,public,OTHER,LOOP,['J1772'],0,6,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-09-27,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1242 McClellan Dr,1242 S McClellan Dr,Los Angeles,CA,90025,34.0412106575375,-118.46922005983,public,OTHER,LOOP,['J1772'],0,6,0,$1 activation fee; $0.23 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1244 Orange Dr,1244 Orange Dr,Los Angeles,CA,90038,34.0938881760808,-118.341333644538,public,OTHER,LOOP,['J1772'],0,10,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-12-10,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
125 Baker St East,125 Baker St E,Costa Mesa,CA,92626,33.67889,-117.87891,public,OTHER,LOOP,['J1772'],0,8,0,$1 activation fee; $0.25 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2023-10-31,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
130 W Cliff Dr,130 W Cliff Dr,Santa Cruz,CA,95060,36.9636959305652,-122.025345847891,public,OTHER,LOOP,['J1772'],0,2,0,$1 activation fee; $0.65 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2025-03-20,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1318 N Orange Dr,1318 N Orange Dr,Los Angeles,CA,90028,34.0950427429834,-118.341169717502,public,OTHER,LOOP,['J1772'],0,11,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1320 Venice Blvd,1320 Venice Blvd,Los Angeles,CA,90291,34.0432669691587,-118.282774857229,public,OTHER,LOOP,['J1772'],0,11,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1321 Brockton Ave Apartments,1321 Brockton Ave,Los Angeles,CA,90025,34.0438289014235,-118.463539502211,public,OTHER,LOOP,['J1772'],0,4,0,$1 activation fee; $0.42 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1325 Hoover St,1325 Hoover St,Los Angeles,CA,90006,34.0468371645276,-118.284503231047,public,OTHER,LOOP,['J1772'],0,6,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-12-30,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1334 9th St,1334 9th St,Santa Monica,CA,90401,34.020644,-118.491432,public,OTHER,LOOP,['J1772'],0,2,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-12-06,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1335 N La Brea Avenue,1335 N La Brea Ave,Los Angeles,CA,90028,34.09546,-118.34415,public,OTHER,LOOP,['J1772'],0,27,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-03-16,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1338 N Formosa Ave,1338 N Formosa Ave,Los Angeles,CA,90046,34.09547,-118.34577,public,OTHER,LOOP,['J1772'],0,5,0,$1 activation fee; $0.42 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-11-22,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1339 N Sycamore Ave,1339 N Sycamore Ave,Los Angeles,CA,90028,34.0957144952175,-118.343138486811,public,OTHER,LOOP,['J1772'],0,11,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1402 N Alta Vista Apartments,1402 N Alta Vista Blvd,Los Angeles,CA,90046,34.0963887470296,-118.346561444483,public,OTHER,LOOP,['J1772'],0,15,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
14040 W Foothill Blvd,14040 W Foothill Blvd,Los Angeles,CA,91342,34.31371,-118.43988,public,OTHER,LOOP,['J1772'],0,27,0,$20 monthly service fee; $0.50 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-03-12,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1404 Vacation Road,1404 Vacation Rd,San Diego,CA,92109,32.775393,-117.238827,public,OTHER,LOOP,['J1772'],0,32,0,$1 activation fee; $0.40 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2025-01-15,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
14140 Sylvan Street,14140 Sylvan St,Los Angeles,CA,91401,34.18461,-118.44146,public,OTHER,LOOP,['J1772'],0,9,0,$20 monthly service fee; $0.50 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-05-24,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1414 S Gramercy,1414 S Gramercy Pl,Los Angeles,CA,90019,34.04565,-118.312462,public,OTHER,LOOP,['J1772'],0,7,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-12-10,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
14411 Kittridge St,14411 Kittridge St,Los Angeles,CA,91405,34.1910402447262,-118.446714915644,public,OTHER,LOOP,['J1772'],0,19,0,$20 monthly service fee; $0.50 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-11-03,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
14430 W Benefit St,14430 W Benefit St,Los Angeles,CA,91423,34.14854,-118.44753,public,OTHER,LOOP,['J1772'],0,10,0,$1 activation fee; $0.23 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-04-23,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1450 S Alta Ave,1450 S Alta Ave,Dinuba,CA,93618,36.55903,-119.39513,public,OTHER,LOOP,['J1772'],0,3,0,$1 activation fee,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-07-25,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
14610 Plummer St,14610 Plummer St,Los Angeles,CA,91402,34.2424435710679,-118.450907459825,public,OTHER,LOOP,['J1772'],0,9,0,$20 monthly service fee; $0.50 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-11-03,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
14618 Sylvan Street,14618 Sylvan St,Los Angeles,CA,91411,34.18432,-118.45158,public,OTHER,LOOP,['J1772'],0,3,0,$1 activation fee; $0.30 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-06-03,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1487 Poinsettia Ave,1487 Poinsettia Ave,Vista,CA,92081,33.1351,-117.22647,public,OTHER,LOOP,['J1772'],0,8,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-07-05,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
14 Auto Center Dr - Genesis Irvine,14 Auto Center Dr,Irvine,CA,92618,33.63173,-117.72104,public,OTHER,LOOP,"['J1772', 'J1772COMBO']",0,2,4,$15 monthly service fee,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-07-05,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
15050 Sherman Way,15050 Sherman Way,Los Angeles,CA,91405,34.20034,-118.46035,public,OTHER,LOOP,['J1772'],0,20,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-06-10,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
15057 Burbank Blvd,15057 Burbank Blvd,Los Angeles,CA,91411,34.17216,-118.46123,public,OTHER,LOOP,['J1772'],0,4,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-06-24,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1506 S Bedford St,1506 S Bedford St,Los Angeles,CA,90035,34.05123,-118.38062,public,OTHER,LOOP,['J1772'],0,3,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2022-02-12,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1535 Hobart Blvd,1535 Hobart Blvd,Los Angeles,CA,90027,34.09921,-118.30603,public,OTHER,LOOP,['J1772'],0,5,0,$1 activation fee; $0.45 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-01-26,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
16005 Vanowen,16005 Vanowen St,Los Angeles,CA,91406,34.1944768388263,-118.481574873371,public,OTHER,LOOP,['J1772'],0,3,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-02-02,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1601 Venice Blvd,1601 Venice Blvd,Los Angeles,CA,90291,33.9972630888747,-118.447240915649,public,OTHER,LOOP,['J1772'],0,12,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1629 S St,1629 S St,Sacramento,CA,95811,38.56827,-121.48844,public,OTHER,LOOP,['J1772'],0,12,0,$1 activation fee; $0.30 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-09-05,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1632 N Formosa Ave,1632 N Formosa Ave,Los Angeles,CA,90046,34.1010113174849,-118.346298944483,public,OTHER,LOOP,['J1772'],0,7,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1700 E Saint Andrew Pl,1700 E Saint Andrew Pl,Santa Ana,CA,92705,33.720479,-117.844734,public,OTHER,LOOP,['J1772'],0,8,0,$1 activation fee; $0.40 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2025-02-03,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1700 E Walnut Ave Garage,1700 E Walnut Ave,El Segundo,CA,90245,33.92856,-118.39764,public,OTHER,LOOP,['J1772'],0,16,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-08-19,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
171 S Madera Avenue,171 S Madera Ave,Kerman,CA,93630,36.7334,-120.06058,public,OTHER,LOOP,['J1772'],0,2,0,$1 activation fee; $0.65 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-11-12,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
171 S Virgil Ave,171 S Virgil Ave,Los Angeles,CA,90004,34.0714552003578,-118.287025715647,public,OTHER,LOOP,['J1772'],0,14,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
17216 Roseton Ave,17216 Roseton Ave,Artesia,CA,90701,33.87435,-118.08688,public,OTHER,LOOP,['J1772'],0,12,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-04-29,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1791 N Sycamore Ave,1791 N Sycamore Ave,Los Angeles,CA,90028,34.1039573712109,-118.343740315647,public,OTHER,LOOP,['J1772'],0,12,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-10-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1800 Whitley,1802 N Whitley Ave,Los Angeles,CA,90028,34.10362,-118.33299,public,OTHER,LOOP,['J1772'],0,13,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2022-09-08,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1809 N Berendo St,1809 N Berendo St,Los Angeles,CA,90027,34.104040071046,-118.294790015701,public,OTHER,LOOP,['J1772'],0,11,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-12-17,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1818 Camden,1818 Camden Ave,Los Angeles,CA,90025,34.04672,-118.44055,public,OTHER,LOOP,['J1772'],0,6,0,$1 activation fee; $0.23 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-02-04,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1827 Midvale,1827 Midvale Ave,Los Angeles,CA,90025,34.04853,-118.43755,public,OTHER,LOOP,['J1772'],0,10,0,$20 monthly service fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2022-06-09,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1835 Holmby Ave,1835 Holmby Ave,Los Angeles,CA,90025,34.0551825903882,-118.425249086866,public,OTHER,LOOP,['J1772'],0,6,0,$1 activation fee; $0.23 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-12-30,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1900 Churn Creek Rd,1900 Churn Creek Rd,Redding,CA,96002,40.57894,-122.354698,public,OTHER,LOOP,['J1772'],0,10,0,$1 activation fee; $0.55 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-06-17,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1900 Silver Lake Boulevard,1900 Silver Lake Blvd,Los Angeles,CA,90039,34.09217,-118.26356,public,OTHER,LOOP,['J1772'],0,4,0,$1 activation fee; $0.23 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2021-07-14,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
1920 S Beverly Glen Blvd,1920 S Beverly Glen Blvd,Los Angeles,CA,90025,34.05496,-118.42277,public,OTHER,LOOP,['J1772'],0,8,0,$1 activation fee; $0.23 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2022-06-22,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
19750 S Vermont Avenue,19750 S Vermont Ave,Torrance,CA,90502,33.85143,-118.29048,public,OTHER,LOOP,['J1772'],0,8,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-04-09,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
20120 Hawthorne Blvd,20120 Hawthorne Blvd,Torrance,CA,90503,33.84317,-118.35363,public,OTHER,LOOP,['J1772'],0,2,0,$15 monthly service fee; $0.30 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2024-08-12,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
20/20 Villa Apartments,2020 N Beachwood Dr,Los Angeles,CA,90266,34.1082095624187,-118.321262117501,public,OTHER,LOOP,['J1772'],0,7,0,$20 monthly service fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2020-11-30,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
2041 S Pacific Ave,2041 S Pacific Ave,Los Angeles,CA,90731,33.72536,-118.28827,public,OTHER,LOOP,['J1772'],0,8,0,$1 activation fee; $0.35 per kWh,24 hours daily,2025-07-03,2025-07-03T19:15:09Z,888-385-6671,P,,2022-06-07,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,Public - Credit card at all times,,LD,US,,
