station_name,street_address,city,state,zip_code,latitude,longitude,access_code,facility_type,network,connector_types,level1_count,level2_count,dc_fast_count,pricing,hours,date_last_confirmed,updated_at
CITY_OF_VERNON 1850 E25TH-10,1810 E 25th St,Vernon,CA,90058,34.01438,-118.238108,public,,ChargePoint Network,"['J1772COMBO', 'TESLA']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:20:46Z
CITY_OF_VERNON 1850 E25TH-9,1810 E 25th St,Vernon,CA,90058,34.014385,-118.238088,public,,ChargePoint Network,"['J1772COMBO', 'TESLA']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:20:47Z
CITY_OF_VERNON 1850 E25TH-7,1810 E 25th St,Vernon,CA,90058,34.014426,-118.238047,public,,ChargePoint Network,"['J1772COMBO', 'TESLA']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:20:47Z
CITY_OF_VERNON 1850 E25TH-6,1810 E 25th St,Vernon,CA,90058,34.014444,-118.238026,public,,ChargePoint Network,"['J1772COMBO', 'TESLA']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:20:47Z
CITY_OF_VERNON 1850 E25TH-5,1810 E 25th St,Vernon,CA,90058,34.014458,-118.238006,public,,ChargePoint Network,"['J1772COMBO', 'TESLA']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:20:47Z
CITY_OF_VERNON 1850 E25TH-4,1810 E 25th St,Vernon,CA,90058,34.014472,-118.237985,public,,ChargePoint Network,"['J1772COMBO', 'TESLA']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:20:47Z
CITY_OF_VERNON 1850 E25TH-3,1810 E 25th St,Vernon,CA,90058,34.014481,-118.237958,public,,ChargePoint Network,"['J1772COMBO', 'TESLA']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:20:47Z
CITY_OF_VERNON 1850 E25TH-8,1810 E 25th St,Vernon,CA,90058,34.014405,-118.238069,public,,ChargePoint Network,"['J1772COMBO', 'TESLA']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:20:47Z
CITY_OF_VERNON 1850 E25TH-2,1821 E 25th St,Vernon,CA,90058,34.014493,-118.237939,public,,ChargePoint Network,"['J1772COMBO', 'TESLA']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:20:50Z
GLENDALE PLAZA EV TWO,101 South Ellsworth Avenue,San Mateo,CA,94401,37.566336,-122.324353,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:19:34Z
GLENDALE PLAZA EV ONE,101 South Ellsworth Avenue,San Mateo,CA,94401,37.566366,-122.324328,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:19:34Z
MCDONLALD'S MCD ESCALON,1960 McHenry Ave,Escalon,CA,95320,37.790215,-120.996484,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:41Z
SoFi Stadium,1001 Stadium Dr.,Inglewood,CA,90301,33.947654,-118.340155,public,,SHELL_RECHARGE,['J1772'],0,50,0,,Mon: 1:00am-8:00pm; Tue: 1:00am-8:00pm; Wed: 1:00am-8:00pm; Thu: 1:00am-8:00pm; Fri: 1:00am-8:00pm; Sat: 1:00am-8:00pm; Sun: 1:00am-8:00pm,2025-08-28,2025-08-28T03:12:23Z
SCUSD Central Kitchen,3101 Redding Ave,Sacramento,CA,95820,38.54563,-121.422546,public,,OpConnect,['J1772'],0,6,0,,24 hours daily,2025-08-28,2025-08-28T03:40:57Z
CPT_CPT-220715003776,550 Olive St,Santa Barbara,CA,93101,34.423656,-119.689758,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:46:11Z
CPT_CPT-220715003769,550 Olive St,Santa Barbara,CA,93101,34.423588,-119.689674,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:47:04Z
CPT_CPT-220515002430,550 Olive St,Santa Barbara,CA,93101,34.423649,-119.689827,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:47:50Z
CPT_CPT-220515002429,550 Olive St,Santa Barbara,CA,93101,34.423599,-119.689774,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:48:30Z
CPT_CPT-220715003775,550 Olive St,Santa Barbara,CA,93101,34.423565,-119.689743,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:48:59Z
CPT_CPT-220715003764,550 Olive St,Santa Barbara,CA,93101,34.423512,-119.68969,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:49:25Z
CPT_CPT-220715003770,550 Olive St,Santa Barbara,CA,93101,34.423569,-119.689819,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:50:21Z
CPT_CPT-220515002441,550 Olive St,Santa Barbara,CA,93101,34.423534,-119.689789,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:51:05Z
CPT_CPT-220715003771,550 Olive St,Santa Barbara,CA,93101,34.423553,-119.689888,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:52:02Z
CPT_CPT-220715003772,550 Olive St,Santa Barbara,CA,93101,34.423489,-119.689812,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:52:30Z
CPT_CPT-220715003774,550 Olive St,Santa Barbara,CA,93101,34.423458,-119.689964,private,OTHER,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2024-01-09,2025-08-13T18:53:01Z
RAR2 Stadium TechCenter 123 LLC,5480 Great America Parkway,Santa Clara,CA,95054,37.413003,-121.978992,public,,EV Connect,['J1772'],0,9,0,,24 hours daily,2025-08-28,2025-08-28T03:56:43Z
Solano County - County Administration Center Parking Structure,675 Texas St,Fairfield,CA,94533,38.2491,-122.0416,public,MUNI_GOV,Non-Networked,['J1772'],0,8,0,Free,24 hours daily,2025-06-06,2025-06-06T18:42:11Z
Solano County - Fairfield Civic Center Library,1150 Kentucky St,Fairfield,CA,94533,38.25196,-122.04797,public,LIBRARY,Non-Networked,['CHADEMO'],0,0,4,,24 hours daily,2024-01-09,2025-05-21T18:14:48Z
Solano County - Clay Bank Parking Lot,2450 Clay Bank Rd,Fairfield,CA,94533,38.27438,-122.00639,public,MUNI_GOV,Non-Networked,['CHADEMO'],0,0,3,,24 hours daily,2024-01-09,2025-05-21T18:15:09Z
CITYOFTEMECULA PKING GARAGE W,41000 Main St,Temecula,CA,92590,33.494175,-117.14688,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:17:34Z
SONNY BONO STATION 1,906 W Sinclair Rd,Calipatria,CA,92233,33.176993,-115.615594,public,,ChargePoint Network,['J1772'],0,2,0,,Mon: 6:00am-6:00pm; Tue: 6:00am-6:00pm; Wed: 6:00am-6:00pm; Thu: 6:00am-6:00pm; Fri: 6:00am-6:00pm; Sat: 6:00am-6:00pm; Sun: 6:00am-6:00pm,2025-08-28,2025-08-28T02:19:28Z
DGS ARC 5 ESTRELLA,9813 Estrella Dr,Spring Valley,CA,91977,32.753763,-116.984429,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:03Z
KINECTA OPS CENTER VIS,2100 Park Place,El Segundo,CA,90245,33.904194,-118.388135,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:28:37Z
SACRAMENTO SACY-PUB-3,South Area Corp Yard (SACY) 5730 24th Street,Sacramento,CA,95822,38.52027,-121.48437,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:28:54Z
KINECTA KFCU MAN BEACH2,1100 Manhattan Beach Blvd,Manhattan Beach,CA,90266,33.887132,-118.395618,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:53:50Z
KINECTA KFCU MAN BEACH1,1100 Manhattan Beach Blvd,Manhattan Beach,CA,90266,33.887158,-118.395623,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:53:50Z
KINECTA KINECTA FCU,1120 N Sepulveda Blvd,Manhattan Beach,CA,90266,33.887096,-118.395752,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:55:49Z
WCH POWER 1 WEIRDC1,8323 E La Palma Ave,Anaheim,CA,92807,33.875743,-117.751203,public,,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:19:21Z
WCH POWER 1 WEIRDC2,8323 E La Palma Ave,Anaheim,CA,92807,33.875753,-117.751184,public,,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T02:19:35Z
BELLARMINE PARKING 21,795 Stockton Ave,San Jose,CA,95126,37.342071,-121.91535,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:19:40Z
BELLARMINE PARKING 22,795 Stockton Ave,San Jose,CA,95126,37.342165,-121.915436,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:19:54Z
Beachwalk Shopping Center - Tesla Supercharger,437 Hwy 101,Solana Beach,CA,92075,32.9863393,-117.2716338,public,SHOPPING_CENTER,Tesla,['TESLA'],0,0,8,,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,2024-07-01,2025-02-12T00:16:32Z
Lucky's Travel Plaza - Tesla Supercharger,90  Cisco Rd,Soda Springs,CA,95728,39.30844,-120.545506,public,TRAVEL_CENTER,Tesla,['TESLA'],0,0,12,,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,2024-07-01,2025-02-12T00:16:32Z
"Vernon, CA - E 25th St - Tesla Supercharger",1850 E 25th St,Vernon,CA,90058,34.014437,-118.238088,public,PARKING_LOT,Tesla,['TESLA'],0,0,8,,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,2024-07-01,2025-02-12T00:16:32Z
The Shops at Livermore - Tesla Supercharger,3020 West Jack London Boulevard,Livermore,CA,94551,37.696161,-121.844205,public,SHOPPING_CENTER,Tesla,['TESLA'],0,0,16,,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,2024-07-01,2025-02-12T00:16:32Z
LFCA LFCA 1,22921 Ridge Rte Dr,Lake Forest,CA,92630,33.630436,-117.703354,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:42:25Z
THE SEA RANCH ENCLOSED SINGLE,60 Sea Walk Dr,Sea Ranch,CA,95497,38.67936,-123.427545,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:21:20Z
6360 Fountain Square Dr,6360 Fountain Square Dr,Citrus Heights,CA,95621,38.682611,-121.297641,public,,EV Connect,['J1772'],0,4,0,,24 hours daily,2025-08-28,2025-08-28T03:56:45Z
Lafayette Park Hotel and Spa,3287 Mt. Diablo Blvd.,Lafayette,CA,94549,37.89604,-122.1009198,public,,Blink Network,['J1772'],0,4,0,,24 hours daily,2025-08-28,2025-08-28T00:11:30Z
PPH PPH 05&06,1717s Disneyland Dr,Anaheim,CA,92805,33.806158,-117.925264,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:50Z
Aptos Branch Library,7695 Soquel Drive,Aptos,CA,95003,36.981458,-121.908959,public,,Blink Network,['J1772'],0,4,0,,24 hours daily,2025-08-28,2025-08-28T00:40:12Z
GOP2 GOP 2/PUBLIC 3,750 Gateway Blvd,South San Francisco,CA,94080,37.660064,-122.395439,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:15Z
GOP2 GOP 2/PUBLIC 2,760 Gateway Blvd,South San Francisco,CA,94080,37.660064,-122.395439,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:15Z
GOP2 GOP 2/PUBLIC 1,760 Gateway Blvd,South San Francisco,CA,94080,37.660064,-122.395439,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:15Z
GOLETA ESTORAGE EV CHARGER 1,6864 Cortona Dr,Goleta,CA,93117,34.432347,-119.869229,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:20:16Z
GOLETA ESTORAGE EV CHARGER 2,6864 Cortona Dr,Goleta,CA,93117,34.432653,-119.869398,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:20:16Z
TR AIRPORT EV2,10356 Truckee Airport Rd,Truckee,CA,96161,39.318826,-120.14486,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:21:25Z
TR AIRPORT EV1,10356 Truckee Airport Rd,Truckee,CA,96161,39.318832,-120.144885,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:21:26Z
SOCIETY RUBY RUBY 3,101 River Pk Dr,San Diego,CA,92108,32.764363,-117.16737,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:11:48Z
SOCIETY RUBY RUBY 2,101 River Pk Dr,San Diego,CA,92108,32.764333,-117.166929,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:11:49Z
SOCIETY RUBY RUBY 1,101 River Pk Dr,San Diego,CA,92108,32.76431,-117.166809,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:11:49Z
SOCIETY RUBY RUBY 4,101 River Pk Dr,San Diego,CA,92108,32.764352,-117.166855,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:18:50Z
MICHAEL STATION 1,1201 Sutter St,San Francisco,CA,94109,37.787641,-122.420268,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:21:26Z
UCSD - P707 DCFC,3671 Voigt Dr,La Jolla,CA,92037,32.881424,-117.22335,public,PAY_LOT,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,"Public charging: $0.70 per kWh M-F, $0.55 per kWh Sat-Sun; Charge club (campus affiliates): $0.55 per kWh",24 hours daily; ChargePoint app,2024-08-15,2025-03-04T22:37:28Z
UCSD Hopkins,9800 Hopkins Dr,La Jolla,CA,92037,32.883572,-117.23895,public,PAY_GARAGE,POWERFLEX,['J1772'],0,20,0,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",24 hours daily; PowerFlex App,2024-08-15,2025-03-04T22:37:28Z
UCSD Pangea,9834 Scholars Dr N,La Jolla,CA,92093,32.8841835522881,-117.242858920666,public,PAY_GARAGE,POWERFLEX,['J1772'],0,4,0,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",24 hours daily; PowerFlex App,2024-08-15,2025-03-04T22:37:28Z
DSA / A,8046 Regents Rd,San Diego,CA,92122,32.8656834,-117.223795,private,PAY_LOT,ChargePoint Network,['J1772'],0,9,0,$0.30-0.35/kWh and $0.30/kWh on weekends,24 hours daily; ChargePoint app,2024-01-09,2025-03-04T22:37:28Z
DSA / GATEWAY,8046 Regents Rd,San Diego,CA,92122,32.86540535,-117.2236929,private,PAY_LOT,ChargePoint Network,['J1772'],0,1,0,$0.30-0.35/kWh and $0.30/kWh on weekends,24 hours daily; ChargePoint app,2024-01-09,2025-03-04T22:37:28Z
UCSD SCRIPPS,297 Rosecrans St,San Diego,CA,92106,32.70728781,-117.2379994,private,PAY_LOT,ChargePoint Network,['J1772'],0,2,0,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",24 hours daily; ChargePoint app,2024-08-15,2025-03-04T22:37:28Z
UCSD - MCTF,8890 Biological Grade,San Diego,CA,92037,32.87141,-117.2522,public,PAY_LOT,POWERFLEX,['J1772'],0,4,0,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",24 hours daily; PowerFlex App,2024-08-15,2025-03-04T22:37:28Z
UCSD - P001,8610 Kennel Way,San Diego,CA,92037,32.864450515,-117.253853682,public,PAY_LOT,POWERFLEX,['J1772'],0,10,0,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",24 hours daily; PowerFlex App,2024-08-15,2025-03-04T22:37:28Z
UCSD - Theatre District,9135 Scholars Dr S,La Jolla,CA,92037,32.87266435,-117.2426539,public,PAY_GARAGE,POWERFLEX,['J1772'],0,30,0,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",24 hours daily; EVgo App,2024-08-15,2025-03-04T22:37:28Z
UCSD - PD,9781 Greenhouse Ln,San Diego,CA,92093,32.88245,-117.22944,private,FLEET_GARAGE,POWERFLEX,['J1772'],0,8,0,,24 hours daily; PowerFlex App,2024-06-13,2025-03-04T22:37:28Z
UCSD - La Jolla Innovation Center,8980 Villa La Jolla Dr,San Diego,CA,92037,32.87124,-117.2343,public,PAY_GARAGE,POWERFLEX,['J1772'],0,20,0,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",24 hours daily; PowerFlex App,2024-08-15,2025-03-04T22:37:28Z
UCSD - First Avenue,4245 First Ave,San Diego,CA,92103,32.7541983527,-117.1640359183,public,PAY_GARAGE,POWERFLEX,['J1772'],0,30,0,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",24 hours daily; PowerFlex App,2024-08-15,2025-03-04T22:37:28Z
Burger King - Tesla Supercharger,4154 E Highland Ave,Highland,CA,92346,34.136541,-117.196512,public,RESTAURANT,Tesla,['TESLA'],0,0,8,,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,2024-07-01,2025-05-06T21:07:47Z
Dixon Plaza - Tesla Supercharger,1285 Stratford Ave,Dixon,CA,95620,38.457887,-121.839914,public,GROCERY,Tesla,['TESLA'],0,0,12,,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,2024-07-01,2025-02-12T00:16:32Z
Eastland Center - Tesla Supercharger,2753 E Eastland Center Drive,West Covina,CA,91791,34.0739,-117.8898,public,SHOPPING_CENTER,Tesla,['TESLA'],0,0,24,,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,2024-07-01,2025-02-12T00:16:32Z
The Gardens Casino - Tesla Supercharger,11871 East Carson Street,Hawaiian Gardens,CA,90716,33.831717,-118.078737,public,HOTEL,Tesla,['TESLA'],0,0,32,,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,2024-07-01,2025-02-12T00:16:32Z
LA Fitness Irvine Jamboree,2880 Michelle Dr,Irvine,CA,91302,33.7179271,-117.7983214,public,,EVCS,"['CHADEMO', 'J1772COMBO']",0,0,8,,,2025-08-27,2025-08-27T04:12:02Z
QUAGLINO PROP STATION #1,862 Aerovista Pl,San Luis Obispo,CA,93401,35.24269,-120.641776,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:09Z
QUAGLINO PROP STATION #2,862 Aerovista Pl,San Luis Obispo,CA,93401,35.242735,-120.641822,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:21:20Z
QUAGLINO PROP STATION #3,862 Aerovista Pl,San Luis Obispo,CA,93401,35.242719,-120.641804,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:21:20Z
QUAGLINO PROP STATION #4,862 Aerovista Pl,San Luis Obispo,CA,93401,35.242739,-120.641839,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:21:21Z
QUAGLINO PROP STATION #5,862 Aerovista Pl,San Luis Obispo,CA,93401,35.24277,-120.641847,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:21:21Z
QUAGLINO PROP STATION #6,862 Aerovista Pl,San Luis Obispo,CA,93401,35.242783,-120.64186,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:21:21Z
Aquatic 2,814 University Ave,Berkeley,CA,94710,37.86766,-122.29818,private,OFFICE_BLDG,Non-Networked,['J1772'],0,8,0,,24 hours daily,2024-01-09,2024-01-31T22:07:01Z
Terrace Shopping Center,2799 Lone Tree Way,Antioch,CA,94509,37.9947134,-121.8074598,public,,eVgo Network,['J1772COMBO'],0,0,8,,24 hours daily,2025-08-26,2025-08-27T00:00:02Z
Round Hill Country Club,3169 Roundhill Road,Alamo,CA,94507,37.85574719044494,-122.0076246494053,public,,Blink Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:20:46Z
VERDANT ES SBIACOMM4A,105 North Del Rosa Drive,San Bernardino,CA,92408,34.101053,-117.249541,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:19:41Z
VERDANT ES SBIACOMM19A,105 North Del Rosa Drive,San Bernardino,CA,92408,34.101208,-117.249158,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:19:42Z
VERDANT ES SBIACOMM18A,105 North Del Rosa Drive,San Bernardino,CA,92408,34.101208,-117.249212,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:19:42Z
VERDANT ES SBIACOMM17A,105 North Del Rosa Drive,San Bernardino,CA,92408,34.101223,-117.24926,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:19:42Z
VERDANT ES SBIACOMM20A,105 North Del Rosa Drive,San Bernardino,CA,92408,34.101216,-117.249094,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:20:08Z
ALAMEDA PUBLIC FERRY SNG1,1701 Ferry Point Rd,Alameda,CA,94501,37.777699,-122.297978,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:20:40Z
ALAMEDA PUBLIC FERRY DUAL4,1701 Ferry Point Rd,Alameda,CA,94501,37.777896,-122.298,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:40Z
ALAMEDA PUBLIC FERRY DUAL1,1701 Ferry Point Rd,Alameda,CA,94501,37.777752,-122.297969,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:40Z
ALAMEDA PUBLIC FERRY DUAL 3,1701 Ferry Point Rd,Alameda,CA,94501,37.777839,-122.297998,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:40Z
ALAMEDA PUBLIC FERRY DUAL2,1701 Ferry Point Rd,Alameda,CA,94501,37.77783,-122.29801,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:20:41Z
Courtyard Marriott San Diego Main Entrance,2592 Laning Road,San Diego,CA,92106,32.730753,-117.216245,public,,SHELL_RECHARGE,['J1772'],0,10,0,,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,2025-08-28,2025-08-28T03:13:47Z
Los Angeles County - High Desert Regional Health Center,335 E Avenue I,Lancaster,CA,93535,34.706156,-118.1248,private,HOSPITAL,POWERFLEX,['J1772'],0,8,0,"$0.30 per kWh off-peak, $0.45 per kWh on peak from 4pm-9pm",Employee Use Only,2025-05-12,2025-05-12T16:15:59Z
NBT NBT PARKING LOT,19651 Industry Parkway Drive,Bakersfield,CA,93308,35.437621,-119.07621,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T02:20:50Z
TOY STORY TOYSTORY 47&48,1861 S Haster St,Anaheim,CA,92802,33.801736,-117.90865,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:32Z
ACP MANAGEMENT COVINA PALMS #1,1343 W San Bernardino Rd,Covina,CA,91722,34.08973,-117.917541,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:11:11Z
EOP CERRITOS STATION #3,17777 Center Ct Dr N,Cerritos,CA,90703,33.870031,-118.06127,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T02:21:33Z
Shippers Long Beach,1108 Caspian Ave,Long Beach,CA,90813,33.780971,-118.211667,public,,EV Connect,['J1772COMBO'],0,0,1,,24 hours daily,2025-08-28,2025-08-28T03:56:24Z
5810 Sepulveda,5810 Sepulveda Blvd,Van Nuys,CA,91411,34.17589,-118.46528,public,,eVgo Network,"['CHADEMO', 'J1772COMBO']",0,0,6,,24 hours daily,2025-08-27,2025-08-28T00:00:49Z
